"","slug_game","medal_type","name","gender","discipline","event","country_code","country_long"
"8022","atlanta-1996","silver","Canada","Women","Rowing","eight with coxswain 8 women","CAN","Canada"
"8023","atlanta-1996","bronze","Belarus","Women","Rowing","eight with coxswain 8 women","BLR","Belarus"
"8024","atlanta-1996","gold","Italy","Men","Rowing","double sculls 2x men","ITA","Italy"
"8025","atlanta-1996","silver","Norway","Men","Rowing","double sculls 2x men","NOR","Norway"
"8026","atlanta-1996","bronze","France","Men","Rowing","double sculls 2x men","FRA","France"
"8027","atlanta-1996","gold","Germany","Women","Rowing","quadruple sculls without coxsw women","GER","Germany"
"8028","atlanta-1996","silver","Ukraine","Women","Rowing","quadruple sculls without coxsw women","UKR","Ukraine"
"8029","atlanta-1996","bronze","Canada","Women","Rowing","quadruple sculls without coxsw women","CAN","Canada"
"8030","atlanta-1996","gold","Robert SCHEIDT","Open","Sailing","single-handed dinghy open (Laser) mixed","BRA","Brazil"
"8031","atlanta-1996","silver","Ben AINSLIE","Open","Sailing","single-handed dinghy open (Laser) mixed","GBR","Great Britain"
"8032","atlanta-1996","bronze","Peer MOBERG","Open","Sailing","single-handed dinghy open (Laser) mixed","NOR","Norway"
"8033","atlanta-1996","gold","Germany","Open","Sailing","fleetmatch race keelboat open Soling mixed","GER","Germany"
"8034","atlanta-1996","silver","Russian Federation","Open","Sailing","fleetmatch race keelboat open Soling mixed","RUS","Russian Federation"
"8035","atlanta-1996","bronze","United States of America","Open","Sailing","fleetmatch race keelboat open Soling mixed","USA","United States of America"
"8036","atlanta-1996","gold","Spain","Women","Sailing","470 - Two Person Dinghy women","ESP","Spain"
"8037","atlanta-1996","silver","Japan","Women","Sailing","470 - Two Person Dinghy women","JPN","Japan"
"8038","atlanta-1996","bronze","Ukraine","Women","Sailing","470 - Two Person Dinghy women","UKR","Ukraine"
"8039","atlanta-1996","gold","Spain","Open","Sailing","Tornado - Multihull mixed","ESP","Spain"
"8040","atlanta-1996","silver","Australia","Open","Sailing","Tornado - Multihull mixed","AUS","Australia"
"8041","atlanta-1996","bronze","Brazil","Open","Sailing","Tornado - Multihull mixed","BRA","Brazil"
"8042","atlanta-1996","gold","Mateusz KUSZNIEREWICZ","Men","Sailing","Finn - One Person Dinghy (Heavyweight) men","POL","Poland"
"8043","atlanta-1996","silver","Sebastien GODEFROID","Men","Sailing","Finn - One Person Dinghy (Heavyweight) men","BEL","Belgium"
"8044","atlanta-1996","bronze","Roy HEINER","Men","Sailing","Finn - One Person Dinghy (Heavyweight) men","NED","Netherlands"
"8045","atlanta-1996","gold","Brazil","Open","Sailing","twoperson keelboat open Star mixed","BRA","Brazil"
"8046","atlanta-1996","silver","Sweden","Open","Sailing","twoperson keelboat open Star mixed","SWE","Sweden"
"8047","atlanta-1996","bronze","Australia","Open","Sailing","twoperson keelboat open Star mixed","AUS","Australia"
"8048","atlanta-1996","gold","Kristine ROUG","Women","Sailing","single-handed dinghy (Europe) women","DEN","Denmark"
"8049","atlanta-1996","silver","Margriet MATTHIJSSE","Women","Sailing","single-handed dinghy (Europe) women","NED","Netherlands"
"8050","atlanta-1996","bronze","Courtenay BECKER-DEY","Women","Sailing","single-handed dinghy (Europe) women","USA","United States of America"
"8051","atlanta-1996","gold","Lai Shan LEE","Women","Sailing","board Mistral women","HKG","Hong Kong, China"
"8052","atlanta-1996","silver","Barbara KENDALL","Women","Sailing","board Mistral women","NZL","New Zealand"
"8053","atlanta-1996","bronze","Alessandra SENSINI","Women","Sailing","board Mistral women","ITA","Italy"
"8054","atlanta-1996","gold","Ukraine","Men","Sailing","470 - Two Person Dinghy men","UKR","Ukraine"
"8055","atlanta-1996","silver","Great Britain","Men","Sailing","470 - Two Person Dinghy men","GBR","Great Britain"
"8056","atlanta-1996","bronze","Portugal","Men","Sailing","470 - Two Person Dinghy men","POR","Portugal"
"8057","atlanta-1996","gold","Nikolaos KAKLAMANAKIS","Men","Sailing","Mistral - Windsurfer men","GRE","Greece"
"8058","atlanta-1996","silver","Carlos ESPINOLA","Men","Sailing","Mistral - Windsurfer men","ARG","Argentina"
"8059","atlanta-1996","bronze","Gal FRIDMAN","Men","Sailing","Mistral - Windsurfer men","ISR","Israel"
"8060","atlanta-1996","gold","Juri CHECHI","Men","Gymnastics Artistic","rings men","ITA","Italy"
"8061","atlanta-1996","silver","Szilveszter CSOLLANY","Men","Gymnastics Artistic","rings men","HUN","Hungary"
"8062","atlanta-1996","silver","Dan BURINCA","Men","Gymnastics Artistic","rings men","ROU","Romania"
"8063","atlanta-1996","gold","Donghua LI","Men","Gymnastics Artistic","pommel horse men","SUI","Switzerland"
"8064","atlanta-1996","silver","Marius Daniel URZICA","Men","Gymnastics Artistic","pommel horse men","ROU","Romania"
"8065","atlanta-1996","bronze","Alexei NEMOV","Men","Gymnastics Artistic","pommel horse men","RUS","Russian Federation"
"8066","atlanta-1996","gold","Russian Federation","Men","Gymnastics Artistic","team competition men","RUS","Russian Federation"
"8067","atlanta-1996","silver","People's Republic of China","Men","Gymnastics Artistic","team competition men","CHN","People's Republic of China"
"8068","atlanta-1996","bronze","Ukraine","Men","Gymnastics Artistic","team competition men","UKR","Ukraine"
"8069","atlanta-1996","gold","Xiaoshuang Li","Men","Gymnastics Artistic","individual all-round men","CHN","People's Republic of China"
"8070","atlanta-1996","silver","Alexei NEMOV","Men","Gymnastics Artistic","individual all-round men","RUS","Russian Federation"
"8071","atlanta-1996","bronze","Vitaly SCHERBO","Men","Gymnastics Artistic","individual all-round men","BLR","Belarus"
"8072","atlanta-1996","gold","Alexei NEMOV","Men","Gymnastics Artistic","vault men","RUS","Russian Federation"
"8073","atlanta-1996","silver","Hong-Chul YEO","Men","Gymnastics Artistic","vault men","KOR","Republic of Korea"
"8074","atlanta-1996","bronze","Vitaly SCHERBO","Men","Gymnastics Artistic","vault men","BLR","Belarus"
"8075","atlanta-1996","gold","Svetlana KHORKINA","Women","Gymnastics Artistic","uneven bars women","RUS","Russian Federation"
"8076","atlanta-1996","silver","Wenjiing BI","Women","Gymnastics Artistic","uneven bars women","CHN","People's Republic of China"
"8077","atlanta-1996","silver","Amy CHOW","Women","Gymnastics Artistic","uneven bars women","USA","United States of America"
"8078","atlanta-1996","gold","Rustam SHARIPOV","Men","Gymnastics Artistic","parallel bars men","UKR","Ukraine"
"8079","atlanta-1996","silver","Jair LYNCH","Men","Gymnastics Artistic","parallel bars men","USA","United States of America"
"8080","atlanta-1996","bronze","Vitaly SCHERBO","Men","Gymnastics Artistic","parallel bars men","BLR","Belarus"
"8081","atlanta-1996","gold","United States of America","Women","Gymnastics Artistic","team competition women","USA","United States of America"
"8082","atlanta-1996","silver","Russian Federation","Women","Gymnastics Artistic","team competition women","RUS","Russian Federation"
"8083","atlanta-1996","bronze","Romania","Women","Gymnastics Artistic","team competition women","ROU","Romania"
"8084","atlanta-1996","gold","Simona AMANAR","Women","Gymnastics Artistic","vault women","ROU","Romania"
"8085","atlanta-1996","silver","Huilan MO","Women","Gymnastics Artistic","vault women","CHN","People's Republic of China"
"8086","atlanta-1996","bronze","Gina Elena GOGEAN","Women","Gymnastics Artistic","vault women","ROU","Romania"
"8087","atlanta-1996","gold","Liliya Podkopaieva","Women","Gymnastics Artistic","floor exercises women","UKR","Ukraine"
"8088","atlanta-1996","silver","Simona AMANAR","Women","Gymnastics Artistic","floor exercises women","ROU","Romania"
"8089","atlanta-1996","bronze","Dominique DAWES","Women","Gymnastics Artistic","floor exercises women","USA","United States of America"
"8090","atlanta-1996","gold","Liliya Podkopaieva","Women","Gymnastics Artistic","individual all-round women","UKR","Ukraine"
"8091","atlanta-1996","silver","Gina Elena GOGEAN","Women","Gymnastics Artistic","individual all-round women","ROU","Romania"
"8092","atlanta-1996","bronze","Simona AMANAR","Women","Gymnastics Artistic","individual all-round women","ROU","Romania"
"8093","atlanta-1996","bronze","Lavinia Corina MILOSOVICI","Women","Gymnastics Artistic","individual all-round women","ROU","Romania"
"8094","atlanta-1996","gold","Shannon MILLER","Women","Gymnastics Artistic","balance beam women","USA","United States of America"
"8095","atlanta-1996","silver","Liliya Podkopaieva","Women","Gymnastics Artistic","balance beam women","UKR","Ukraine"
"8096","atlanta-1996","bronze","Gina Elena GOGEAN","Women","Gymnastics Artistic","balance beam women","ROU","Romania"
"8097","atlanta-1996","gold","Andreas WECKER","Men","Gymnastics Artistic","horizontal bar men","GER","Germany"
"8098","atlanta-1996","silver","Krasimir Dunev","Men","Gymnastics Artistic","horizontal bar men","BUL","Bulgaria"
"8099","atlanta-1996","bronze","Vitaly SCHERBO","Men","Gymnastics Artistic","horizontal bar men","BLR","Belarus"
"8100","atlanta-1996","bronze","Bin FAN","Men","Gymnastics Artistic","horizontal bar men","CHN","People's Republic of China"
"8101","atlanta-1996","bronze","Alexei NEMOV","Men","Gymnastics Artistic","horizontal bar men","RUS","Russian Federation"
"8102","atlanta-1996","gold","Ioannis MELISSANIDIS","Men","Gymnastics Artistic","floor exercises men","GRE","Greece"
"8103","atlanta-1996","silver","Xiaoshuang Li","Men","Gymnastics Artistic","floor exercises men","CHN","People's Republic of China"
"8104","atlanta-1996","bronze","Alexei NEMOV","Men","Gymnastics Artistic","floor exercises men","RUS","Russian Federation"
"8105","atlanta-1996","gold","United States of America","Women","Basketball","basketball women","USA","United States of America"
"8106","atlanta-1996","silver","Brazil","Women","Basketball","basketball women","BRA","Brazil"
"8107","atlanta-1996","bronze","Australia","Women","Basketball","basketball women","AUS","Australia"
"8108","atlanta-1996","gold","United States of America","Men","Basketball","basketball men","USA","United States of America"
"8109","atlanta-1996","silver","Serbia and Montenegro","Men","Basketball","basketball men","SCG","Serbia and Montenegro"
"8110","atlanta-1996","bronze","Lithuania","Men","Basketball","basketball men","LTU","Lithuania"
"8111","atlanta-1996","gold","People's Republic of China","Men","Table Tennis","doubles men","CHN","People's Republic of China"
"8112","atlanta-1996","silver","People's Republic of China","Men","Table Tennis","doubles men","CHN","People's Republic of China"
"8113","atlanta-1996","bronze","Republic of Korea","Men","Table Tennis","doubles men","KOR","Republic of Korea"
"8114","atlanta-1996","gold","People's Republic of China","Women","Table Tennis","doubles women","CHN","People's Republic of China"
"8115","atlanta-1996","silver","People's Republic of China","Women","Table Tennis","doubles women","CHN","People's Republic of China"
"8116","atlanta-1996","bronze","Republic of Korea","Women","Table Tennis","doubles women","KOR","Republic of Korea"
"8117","atlanta-1996","gold","Yaping DENG","Women","Table Tennis","Singles women","CHN","People's Republic of China"
"8118","atlanta-1996","silver","Jing CHEN","Women","Table Tennis","Singles women","TPE","Chinese Taipei"
"8119","atlanta-1996","bronze","Hong QIAO","Women","Table Tennis","Singles women","CHN","People's Republic of China"
"8120","atlanta-1996","gold","Guoliang LIU","Men","Table Tennis","Singles men","CHN","People's Republic of China"
"8121","atlanta-1996","silver","Tao WANG","Men","Table Tennis","Singles men","CHN","People's Republic of China"
"8122","atlanta-1996","bronze","Jörg ROSSKOPF","Men","Table Tennis","Singles men","GER","Germany"
"8123","atlanta-1996","gold","Timour TAIMAZOV","Men","Weightlifting","99  108kg heavyweight men","UKR","Ukraine"
"8124","atlanta-1996","silver","Serguei SYRTSOV","Men","Weightlifting","99  108kg heavyweight men","RUS","Russian Federation"
"8125","atlanta-1996","bronze","Nicu VLAD","Men","Weightlifting","99  108kg heavyweight men","ROU","Romania"
"8126","atlanta-1996","gold","Akakios KAKIASVILIS","Men","Weightlifting","91 - 99kg (first-heavyweight) men","GRE","Greece"
"8127","atlanta-1996","silver","Anatoli KHRAPATY","Men","Weightlifting","91 - 99kg (first-heavyweight) men","KAZ","Kazakhstan"
"8128","atlanta-1996","bronze","Denys Hotfrid","Men","Weightlifting","91 - 99kg (first-heavyweight) men","UKR","Ukraine"
"8129","atlanta-1996","gold","Xugang ZHAN","Men","Weightlifting","64  70kg lightweight men","CHN","People's Republic of China"
"8130","atlanta-1996","silver","Myong Nam KIM","Men","Weightlifting","64  70kg lightweight men","PRK","Democratic People's Republic of Korea"
"8131","atlanta-1996","bronze","Attila FERI","Men","Weightlifting","64  70kg lightweight men","HUN","Hungary"
"8132","atlanta-1996","gold","Pablo LARA","Men","Weightlifting","70  76kg middleweight men","CUB","Cuba"
"8133","atlanta-1996","silver","Yoto Vassilev YOTOV","Men","Weightlifting","70  76kg middleweight men","BUL","Bulgaria"
"8134","atlanta-1996","bronze","Chol-Ho Chon","Men","Weightlifting","70  76kg middleweight men","PRK","Democratic People's Republic of Korea"
"8135","atlanta-1996","gold","Halil MUTLU","Men","Weightlifting","54kg flyweight men","TUR","Turkey"
"8136","atlanta-1996","silver","Xiangsen ZHANG","Men","Weightlifting","54kg flyweight men","CHN","People's Republic of China"
"8137","atlanta-1996","bronze","Sevdalin MINCHEV","Men","Weightlifting","54kg flyweight men","BUL","Bulgaria"
"8138","atlanta-1996","gold","Aleksey PETROV","Men","Weightlifting","83 - 91kg middle-heavyweight men","RUS","Russian Federation"
"8139","atlanta-1996","silver","Leonidas KOKAS","Men","Weightlifting","83 - 91kg middle-heavyweight men","GRE","Greece"
"8140","atlanta-1996","bronze","Oliver CARUSO","Men","Weightlifting","83 - 91kg middle-heavyweight men","GER","Germany"
"8141","atlanta-1996","gold","Naim Süleymanoğlu","Men","Weightlifting","59  64kg featherweight men","TUR","Turkey"
"8142","atlanta-1996","silver","Valerios LEONIDIS","Men","Weightlifting","59  64kg featherweight men","GRE","Greece"
"8143","atlanta-1996","bronze","Jiangang XIAO","Men","Weightlifting","59  64kg featherweight men","CHN","People's Republic of China"
"8144","atlanta-1996","gold","Andrey CHEMERKIN","Men","Weightlifting","108kg super heavyweight men","RUS","Russian Federation"
"8145","atlanta-1996","silver","Ronny WELLER","Men","Weightlifting","108kg super heavyweight men","GER","Germany"
"8146","atlanta-1996","bronze","Stefan Botev Khristov","Men","Weightlifting","108kg super heavyweight men","AUS","Australia"
"8147","atlanta-1996","gold","Ningsheng TANG","Men","Weightlifting","54  59kg bantamweight men","CHN","People's Republic of China"
"8148","atlanta-1996","silver","Leonidas SAMPANIS","Men","Weightlifting","54  59kg bantamweight men","GRE","Greece"
"8149","atlanta-1996","bronze","Nikolay PECHALOV","Men","Weightlifting","54  59kg bantamweight men","BUL","Bulgaria"
"8150","atlanta-1996","gold","Pyrros DIMAS","Men","Weightlifting","76  83kg lightheavyweight men","GRE","Greece"
"8151","atlanta-1996","silver","Marc HUSTER","Men","Weightlifting","76  83kg lightheavyweight men","GER","Germany"
"8152","atlanta-1996","bronze","Andrzej COFALIK","Men","Weightlifting","76  83kg lightheavyweight men","POL","Poland"
"8153","atlanta-1996","gold","Jean GALFIONE","Men","Athletics","pole vault men","FRA","France"
"8154","atlanta-1996","silver","Igor TRANDENKOV","Men","Athletics","pole vault men","RUS","Russian Federation"
"8155","atlanta-1996","bronze","Andrej Tiwontschik","Men","Athletics","pole vault men","GER","Germany"
"8156","atlanta-1996","gold","Yelena NIKOLAYEVA","Women","Athletics","10000m walk women","RUS","Russian Federation"
